Timestamp,Image Path,Lidar Data
2024-12-23 13:43:19,images/image_20241223_134319.png,"[1.801176905632019, 1.7816805839538574, 1.7486718893051147, 1.7531800270080566, 0.22757017612457275, 0.2490071952342987, 0.23640523850917816, 0.21187609434127808, 0.21988479793071747, 0.21290135383605957, 0.19982564449310303, 0.215584859251976, 0.2119942158460617, 0.21362793445587158, 0.20631766319274902, 0.21399225294589996, 0.18772098422050476, 0.20232149958610535, 0.20491430163383484, 0.19576330482959747, 0.19661977887153625, 0.19399508833885193, 0.2003077119588852, 0.19766880571842194, 0.18853013217449188, 0.19296883046627045, 0.1921014040708542, 0.19517317414283752, 0.1985788345336914, 0.19567562639713287]"
2024-12-23 13:43:19,images/image_20241223_134319.png,"[1.8226326704025269, 1.788504958152771, 1.749862551689148, 1.739080786705017, 0.21431943774223328, 0.22511476278305054, 0.21779745817184448, 0.21736463904380798, 0.21031609177589417, 0.20716582238674164, 0.23349209129810333, 0.2013685256242752, 0.2103630006313324, 0.20056600868701935, 0.20815125107765198, 0.21809066832065582, 0.21334446966648102, 0.18613176047801971, 0.1818467527627945, 0.19600798189640045, 0.17838196456432343, 0.1944931000471115, 0.20013341307640076, 0.19674980640411377, 0.17572644352912903, 0.18459345400333405, 0.20180626213550568, 0.1893511414527893, 0.1802123337984085, 0.1979348063468933]"
2024-12-23 13:43:19,images/image_20241223_134319.png,"[1.7805653810501099, 1.7671369314193726, 1.7362887859344482, 1.7193660736083984, 0.2264261245727539, 0.23517759144306183, 0.2105722278356552, 0.2093847692012787, 0.20002683997154236, 0.21999745070934296, 0.20596346259117126, 0.19422274827957153, 0.21763846278190613, 0.20330381393432617, 0.1922948807477951, 0.19565080106258392, 0.21099409461021423, 0.20529867708683014, 0.1770223081111908, 0.1848888397216797, 0.1941196173429489, 0.16924265027046204, 0.20274269580841064, 0.18073979020118713, 0.19060902297496796, 0.1879059374332428, 0.1931605339050293, 0.1775306761264801, 0.20214645564556122, 0.1924751102924347]"
2024-12-23 13:43:19,images/image_20241223_134319.png,"[1.8075215816497803, 1.7857718467712402, 1.7514687776565552, 1.7441915273666382, 0.2170678824186325, 0.20948150753974915, 0.24049057066440582, 0.23155878484249115, 0.22149613499641418, 0.19882504642009735, 0.21119248867034912, 0.21491475403308868, 0.21293990314006805, 0.196350559592247, 0.18283943831920624, 0.187116801738739, 0.19528056681156158, 0.17759199440479279, 0.17548644542694092, 0.19359654188156128, 0.1800801008939743, 0.19067636132240295, 0.20588913559913635, 0.19563864171504974, 0.16818922758102417, 0.1910463273525238, 0.17612029612064362, 0.21050184965133667, 0.17897385358810425, 0.18748167157173157]"
2024-12-23 13:43:19,images/image_20241223_134319.png,"[1.7998665571212769, 1.7733904123306274, 1.740993618965149, 1.7175135612487793, 0.21492895483970642, 0.2254718691110611, 0.213189959526062, 0.2149035781621933, 0.21476057171821594, 0.19128946959972382, 0.19707711040973663, 0.20315495133399963, 0.21321286261081696, 0.18492081761360168, 0.19981472194194794, 0.19548900425434113, 0.19362059235572815, 0.1897728145122528, 0.18963174521923065, 0.1825311928987503, 0.19663046300411224, 0.17905665934085846, 0.19429747760295868, 0.17825984954833984, 0.1556822508573532, 0.18535277247428894, 0.180204838514328, 0.1749017983675003, 0.19457542896270752, 0.1754847913980484]"
2024-12-23 13:43:20,images/image_20241223_134319.png,"[1.791566252708435, 1.756862759590149, 1.741106629371643, 1.715514898300171, 0.20712363719940186, 0.20691651105880737, 0.2087906152009964, 0.19102922081947327, 0.18666057288646698, 0.2146797776222229, 0.1829499751329422, 0.21193815767765045, 0.20737816393375397, 0.18243379890918732, 0.188972607254982, 0.19399842619895935, 0.17037588357925415, 0.21210432052612305, 0.17832335829734802, 0.17679889500141144, 0.17719171941280365, 0.19083839654922485, 0.17857612669467926, 0.15181022882461548, 0.1872963011264801, 0.17673741281032562, 0.17733027040958405, 0.18977193534374237, 0.17964127659797668, 0.1723683923482895]"
2024-12-23 13:43:20,images/image_20241223_134320.png,"[1.7811514139175415, 1.775761604309082, 1.7419461011886597, 1.7020180225372314, 0.20077954232692719, 0.2053520828485489, 0.20324738323688507, 0.19110393524169922, 0.18630564212799072, 0.19446611404418945, 0.18946854770183563, 0.18732742965221405, 0.1810859739780426, 0.19787916541099548, 0.19066230952739716, 0.18857446312904358, 0.17247451841831207, 0.19099049270153046, 0.18717744946479797, 0.18884560465812683, 0.18016469478607178, 0.18102188408374786, 0.1590714454650879, 0.1662464439868927, 0.18870693445205688, 0.1774556040763855, 0.1792774200439453, 0.1731647104024887, 0.1868259757757187, 0.1729440838098526]"
2024-12-23 13:43:20,images/image_20241223_134320.png,"[1.7719902992248535, 1.766868233680725, 1.7405670881271362, 1.7105636596679688, 0.22490783035755157, 0.21523383259773254, 0.20936141908168793, 0.20177720487117767, 0.19729779660701752, 0.18893766403198242, 0.20460304617881775, 0.21254411339759827, 0.18847399950027466, 0.18151628971099854, 0.18097393214702606, 0.17476250231266022, 0.1932005137205124, 0.17693722248077393, 0.1787537932395935, 0.18276308476924896, 0.1816893070936203, 0.17320556938648224, 0.17099811136722565, 0.17394958436489105, 0.17976880073547363, 0.17591483891010284, 0.17583422362804413, 0.16606977581977844, 0.1876530647277832, 0.1580861508846283]"
2024-12-23 13:43:20,images/image_20241223_134320.png,"[1.7765041589736938, 1.7540889978408813, 1.7098408937454224, 1.7111161947250366, 1.6801146268844604, 0.20562955737113953, 0.20233149826526642, 0.18903841078281403, 0.18430498242378235, 0.1843550205230713, 0.1766371876001358, 0.2100663036108017, 0.17305338382720947, 0.17835162580013275, 0.17580708861351013, 0.1822197288274765, 0.1700097769498825, 0.16522516310214996, 0.2036760151386261, 0.17478178441524506, 0.1694638431072235, 0.18197613954544067, 0.17540349066257477, 0.16748054325580597, 0.17468658089637756, 0.1601588875055313, 0.15099972486495972, 0.16905228793621063, 0.15268051624298096, 0.18505237996578217]"
2024-12-23 13:43:20,images/image_20241223_134320.png,"[1.7541550397872925, 1.7386215925216675, 1.7417453527450562, 1.7046351432800293, 1.6717629432678223, 0.18109244108200073, 0.1858970820903778, 0.17573849856853485, 0.18032044172286987, 0.18028190732002258, 0.1904987096786499, 0.1753794103860855, 0.18748469650745392, 0.17312094569206238, 0.17595550417900085, 0.18304722011089325, 0.1883595734834671, 0.16700732707977295, 0.1513752043247223, 0.16336573660373688, 0.17395134270191193, 0.16837012767791748, 0.1614166498184204, 0.16506795585155487, 0.16484110057353973, 0.16613173484802246, 0.17854389548301697, 0.16351675987243652, 0.17291653156280518, 0.16998612880706787]"
2024-12-23 13:43:21,images/image_20241223_134320.png,"[1.7584278583526611, 1.7314265966415405, 1.6986401081085205, 1.6861709356307983, 0.19844458997249603, 0.19825810194015503, 0.20390687882900238, 0.1861543208360672, 0.20080628991127014, 0.19357043504714966, 0.18224182724952698, 0.1869390457868576, 0.1758391559123993, 0.1889057457447052, 0.14789310097694397, 0.18877075612545013, 0.17344515025615692, 0.19754773378372192, 0.17482461035251617, 0.1652672439813614, 0.16155709326267242, 0.16625815629959106, 0.15272602438926697, 0.1616559624671936, 0.1879190355539322, 0.18024291098117828, 0.17104746401309967, 0.15896248817443848, 0.16231407225131989, 0.1683349907398224]"
2024-12-23 13:43:21,images/image_20241223_134321.png,"[1.7323567867279053, 1.704864263534546, 1.702979564666748, 1.6532851457595825, 0.183780699968338, 0.20516632497310638, 0.18445108830928802, 0.19546182453632355, 0.17939074337482452, 0.17696551978588104, 0.18813027441501617, 0.17538869380950928, 0.16798561811447144, 0.1881106197834015, 0.1685977429151535, 0.17875511944293976, 0.18235203623771667, 0.17637373507022858, 0.17426788806915283, 0.16123822331428528, 0.16960252821445465, 0.15399953722953796, 0.16874544322490692, 0.1749698966741562, 0.17457439005374908, 0.16642068326473236, 0.17493201792240143, 0.1676899492740631, 0.16327139735221863, 0.1548653244972229]"
2024-12-23 13:43:21,images/image_20241223_134321.png,"[1.7049041986465454, 1.687070608139038, 1.6739834547042847, 0.1925743967294693, 0.18104705214500427, 0.17816044390201569, 0.18980291485786438, 0.2012052685022354, 0.1741306632757187, 0.1779073178768158, 0.17987383902072906, 0.15826870501041412, 0.16300690174102783, 0.1776866614818573, 0.17120186984539032, 0.16854822635650635, 0.17119766771793365, 0.15472526848316193, 0.15604159235954285, 0.14059264957904816, 0.16098478436470032, 0.1725301891565323, 0.17242185771465302, 0.1631643921136856, 0.16785527765750885, 0.16694587469100952, 0.14261488616466522, 0.15403157472610474, 0.14327871799468994, 0.1391904503107071]"
2024-12-23 13:43:21,images/image_20241223_134321.png,"[1.6859923601150513, 1.6393133401870728, 1.6527951955795288, 0.1828736513853073, 0.17586985230445862, 0.21284566819667816, 0.19118435680866241, 0.17675763368606567, 0.1777125597000122, 0.17317773401737213, 0.16142214834690094, 0.1790570765733719, 0.18682381510734558, 0.1691538542509079, 0.16442802548408508, 0.1720891296863556, 0.1631690263748169, 0.16275827586650848, 0.16946525871753693, 0.14756625890731812, 0.15930691361427307, 0.17470179498195648, 0.16250358521938324, 0.17023292183876038, 0.17613685131072998, 0.165216326713562, 0.16340576112270355, 0.1666315346956253, 0.15563590824604034, 0.1607728898525238]"
2024-12-23 13:43:21,images/image_20241223_134321.png,"[1.6688389778137207, 1.6414263248443604, 0.17909114062786102, 0.1774623543024063, 0.17978133261203766, 0.18715962767601013, 0.17997384071350098, 0.1977473795413971, 0.2010648399591446, 0.1647438406944275, 0.1596425622701645, 0.17400456964969635, 0.178363636136055, 0.18505993485450745, 0.1651783138513565, 0.16972218453884125, 0.1600780040025711, 0.17024752497673035, 0.15895897150039673, 0.16425146162509918, 0.16587451100349426, 0.1572248488664627, 0.1743655651807785, 0.15737667679786682, 0.15853279829025269, 0.16139481961727142, 0.16836729645729065, 0.161403626203537, 0.16366001963615417, 0.15133896470069885]"
2024-12-23 13:43:22,images/image_20241223_134321.png,"[1.6635454893112183, 0.19637565314769745, 0.1886129379272461, 0.1656627506017685, 0.1896292269229889, 0.19107507169246674, 0.17510993778705597, 0.1902463436126709, 0.16093851625919342, 0.17183677852153778, 0.16976433992385864, 0.16933193802833557, 0.15282277762889862, 0.17644372582435608, 0.16625560820102692, 0.1648506373167038, 0.16651564836502075, 0.19147780537605286, 0.1640956699848175, 0.17104527354240417, 0.15624119341373444, 0.16630981862545013, 0.1684873402118683, 0.1512538641691208, 0.15588094294071198, 0.1725757122039795, 0.15453244745731354, 0.15796729922294617, 0.1599658578634262, 0.14576463401317596]"
2024-12-23 13:43:22,images/image_20241223_134322.png,"[1.6635454893112183, 0.19637565314769745, 0.1886129379272461, 0.1656627506017685, 0.1896292269229889, 0.19107507169246674, 0.17510993778705597, 0.1902463436126709, 0.16093851625919342, 0.17183677852153778, 0.16976433992385864, 0.16933193802833557, 0.15282277762889862, 0.17644372582435608, 0.16625560820102692, 0.1648506373167038, 0.16651564836502075, 0.19147780537605286, 0.1640956699848175, 0.17104527354240417, 0.15624119341373444, 0.16630981862545013, 0.1684873402118683, 0.1512538641691208, 0.15588094294071198, 0.1725757122039795, 0.15453244745731354, 0.15796729922294617, 0.1599658578634262, 0.14576463401317596]"
2024-12-23 13:43:22,images/image_20241223_134322.png,"[1.6635454893112183, 0.19637565314769745, 0.1886129379272461, 0.1656627506017685, 0.1896292269229889, 0.19107507169246674, 0.17510993778705597, 0.1902463436126709, 0.16093851625919342, 0.17183677852153778, 0.16976433992385864, 0.16933193802833557, 0.15282277762889862, 0.17644372582435608, 0.16625560820102692, 0.1648506373167038, 0.16651564836502075, 0.19147780537605286, 0.1640956699848175, 0.17104527354240417, 0.15624119341373444, 0.16630981862545013, 0.1684873402118683, 0.1512538641691208, 0.15588094294071198, 0.1725757122039795, 0.15453244745731354, 0.15796729922294617, 0.1599658578634262, 0.14576463401317596]"
2024-12-23 13:43:22,images/image_20241223_134322.png,"[1.6635454893112183, 0.19637565314769745, 0.1886129379272461, 0.1656627506017685, 0.1896292269229889, 0.19107507169246674, 0.17510993778705597, 0.1902463436126709, 0.16093851625919342, 0.17183677852153778, 0.16976433992385864, 0.16933193802833557, 0.15282277762889862, 0.17644372582435608, 0.16625560820102692, 0.1648506373167038, 0.16651564836502075, 0.19147780537605286, 0.1640956699848175, 0.17104527354240417, 0.15624119341373444, 0.16630981862545013, 0.1684873402118683, 0.1512538641691208, 0.15588094294071198, 0.1725757122039795, 0.15453244745731354, 0.15796729922294617, 0.1599658578634262, 0.14576463401317596]"
2024-12-23 13:43:22,images/image_20241223_134322.png,"[1.6269395351409912, 0.17547723650932312, 0.17592112720012665, 0.18603727221488953, 0.1802920401096344, 0.17270296812057495, 0.1802981197834015, 0.15943124890327454, 0.17439796030521393, 0.18024364113807678, 0.19258901476860046, 0.1750299036502838, 0.1557757556438446, 0.17192253470420837, 0.1703214943408966, 0.16751736402511597, 0.18122361600399017, 0.1617579311132431, 0.16652417182922363, 0.15284577012062073, 0.16822198033332825, 0.1595567911863327, 0.15429997444152832, 0.1604040265083313, 0.151333287358284, 0.14452515542507172, 0.16325950622558594, 0.16866374015808105, 0.1319708675146103, 0.16720135509967804]"
2024-12-23 13:43:22,images/image_20241223_134322.png,"[0.16920419037342072, 0.1898731291294098, 0.18524520099163055, 0.1770128309726715, 0.173512801527977, 0.18285340070724487, 0.17971597611904144, 0.18111318349838257, 0.1711951643228531, 0.16059601306915283, 0.17219178378582, 0.17645469307899475, 0.18068669736385345, 0.17404715716838837, 0.14437927305698395, 0.1698065847158432, 0.17318347096443176, 0.17588430643081665, 0.16198959946632385, 0.16589386761188507, 0.16015879809856415, 0.17042168974876404, 0.1353437602519989, 0.15233224630355835, 0.14717896282672882, 0.1660946011543274, 0.15927578508853912, 0.14907653629779816, 0.162612184882164, 0.14367391169071198]"
